Year,RK,ID,NAME,TEAM,SALARY,POS,GMS,PASS_YDS,PASS_TD,PASS_INT,RUSH_YDS,RUSH_TD,RUSH_REC,REC_YDS,REC_TD,DEF_SCK,DEF_INT,DEF_FF,DEF_FR,FPTS_G,FPTS
2021,1082,13479,Richard Sherman,TB,1125000.00,CB,5,0,0,0,0,0,0,0,0,0,1,0,1,3.6,18
2019,51,13479,Richard Sherman,SF,12925000.00,CB,3,0,0,0,0,0,0,0,0,0,2,1,0,6.2,18.5
2016,121,13479,Richard Sherman,SEA,12569000.00,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,5,10
2015,59,13479,Richard Sherman,SEA,10014191.00,CB,2,0,0,0,0,0,0,0,0,0,0,0,2,8.8,17.5
2014,55,13479,Richard Sherman,SEA,12431000.00,CB,3,0,0,0,0,0,0,0,0,0,2,0,0,5.8,17.5
2021,743,22824,Richie Grant,ATL,4033356.00,S,16,0,0,0,0,0,0,0,0,0,0,1,1,2.6,41.5
2019,371,20077,Richie James,SF,570000.00,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,371,17527,Rick Lovato,PHI,720000.00,LS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,366,17527,Rick Lovato,PHI,630000.00,LS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,357,17527,Rick Lovato,PHI,540000.00,LS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,356,17527,Rick Lovato,GB,55720.00,LS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,366,18133,Rico Gathers,DAL,480000.00,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,287,20925,Riley Ridley,CHI,700435.00,WR,1,0,0,0,0,0,2,36,0,0,0,0,0,3.6,3.6
2017,231,13788,Rishard Matthews,TEN,5500000.00,WR,2,0,0,0,0,0,4,42,0,0,0,0,0,2.1,4.2
2021,188,10974,Rob Gronkowski,TB,8000000.00,TE,12,0,0,0,0,0,55,802,6,0,0,0,0,9.7,116.2
2020,37,10974,Rob Gronkowski,TB,9250000.00,TE,4,0,0,0,0,0,8,110,2,0,0,0,0,5.8,23
2018,41,10974,Rob Gronkowski,NE,8859375.00,TE,3,0,0,0,0,0,13,191,0,0,0,0,0,6.4,19.1
2017,10,10974,Rob Gronkowski,NE,10187500.00,TE,3,0,0,0,0,0,16,218,3,0,0,0,0,13.3,39.8
2015,5,10974,Rob Gronkowski,NE,15014803.00,TE,2,0,0,0,0,0,15,227,3,0,0,0,0,20.4,40.7
2014,8,10974,Rob Gronkowski,NE,3750000.00,TE,3,0,0,0,0,0,16,204,3,0,0,0,0,12.8,38.4
2016,96,9707,Rob Ninkovich,NE,2783125.00,OLB,3,0,0,0,0,0,0,0,0,1,0,0,1,4.3,12.8
2015,129,9707,Rob Ninkovich,NE,4838235.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,4.8,9.5
2014,39,9707,Rob Ninkovich,NE,6600000.00,OLB,3,0,0,0,0,0,0,0,0,1,0,0,0,7.1,21.3
2021,349,18187,Robbie Anderson,CAR,12500000.00,WR,17,0,0,0,36,0,53,519,5,0,0,0,0,5,85.5
2021,247,1410,Robbie Gould,SF,1100000.00,K,13,0,0,0,0,0,0,0,0,0,0,0,0,8.1,105
2019,17,1410,Robbie Gould,SF,6150000.00,K,3,0,0,0,0,0,0,0,0,0,0,0,0,10.7,32
2016,155,1410,Robbie Gould,NYG,637532.00,K,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7
2021,743,15177,Robert Alford,ARI,6000000.00,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,3.2,41.5
2017,96,15177,Robert Alford,ATL,9000000.00,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,6.8,13.5
2016,14,15177,Robert Alford,ATL,3868827.00,CB,3,0,0,0,0,0,0,0,0,0,1,0,1,12,36
2015,356,14440,Robert Blanton,MIN,1542000.00,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,371,19131,Robert Davis,PHI,100588.00,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,434,20250,Robert Foster,WAS,485294.00,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,360,5510,Robert Geathers,CIN,2700000.00,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,312,13921,Robert Golden,PIT,1465000.00,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2016,342,13921,Robert Golden,PIT,2010000.00,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,295,13921,Robert Golden,PIT,1614310.00,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.5
2014,360,13921,Robert Golden,PIT,570000.00,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,341,14752,Robert Hughes,ARI,495000.00,FB,1,0,0,0,0,0,1,6,0,0,0,0,0,0.6,0.6
2021,1546,20300,Robert Jackson,BAL,######,CB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2
2020,176,20300,Robert Jackson,CLE,603507.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7.5
2014,360,15727,Robert Lester,CAR,262058.00,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,44,11464,Robert McClain,CAR,141386.00,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,6.8,20.5
2016,212,16137,Robert Nelson,HOU,423529.00,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2021,97,13393,Robert Quinn,CHI,11600000.00,OLB,16,0,0,0,0,0,0,0,0,18.5,0,5,0,9.2,147.85
2020,266,13393,Robert Quinn,CHI,18553868.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2017,149,13393,Robert Quinn,LAR,9794979.00,OLB,1,0,0,0,0,0,0,0,0,1,0,0,0,9,9
2021,1003,22848,Robert Rochell,LAR,1350928.00,DB,11,0,0,0,0,0,0,0,0,0,1,0,1,2,22.5
2020,176,20646,Robert Spillane,PIT,616178.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7.5
2016,296,16425,Robert Thomas,NYG,450000.00,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2019,371,14533,Robert Turbin,SEA,54705.00,RB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,219,14533,Robert Turbin,SEA,570000.00,RB,3,0,0,0,48,0,1,-2,0,0,0,0,0,1.5,4.6
2021,304,14871,Robert Woods,LAR,12500000.00,WR,9,0,0,0,46,1,45,556,4,0,0,0,0,10.2,92.2
2020,89,14871,Robert Woods,LAR,8067266.00,WR,2,0,0,0,-3,0,12,96,1,0,0,0,0,7.6,15.3
2018,52,14871,Robert Woods,LAR,8990019.00,WR,3,0,0,0,11,0,17,172,0,0,0,0,0,6.1,18.3
2017,89,14871,Robert Woods,LAR,7000000.00,WR,1,0,0,0,0,0,9,142,0,0,0,0,0,14.2,14.2
2021,725,21001,Rock Ya-Sin,IND,1214678.00,CB,13,0,0,0,0,0,0,0,0,0,0,1,1,3.3,43
2018,364,17360,Rod Smith,DAL,705000.00,RB,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1
2021,1109,21190,Roderic Teamer,LV,######,SS,10,0,0,0,0,0,0,0,0,0,0,0,0,1.6,16.5
2014,360,15906,Rodney Austin,DET,495000.00,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,281,16877,Rodney Gunter,ARI,1076886.00,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2021,598,14419,Rodney McLeod,PHI,1500000.00,FS,13,0,0,0,0,0,0,0,0,0,2,0,0,4.2,55
2019,306,14419,Rodney McLeod,PHI,4000000.00,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5
2017,50,14419,Rodney McLeod,PHI,4000000.00,FS,3,0,0,0,0,0,0,0,0,1,0,0,0,6.5,19.5
2020,266,22112,Rodrigo Blankenship,IND,691433.00,K,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2016,342,18285,Roger Lewis,NYG,468500.00,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,228,12253,Rolando McClain,DAL,700000.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2015,201,734,Roman Harper,CAR,1500000.00,SS,3,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5.5
2014,245,734,Roman Harper,CAR,1218750.00,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.5
2021,1260,18268,Romeo Okwara,DET,15000000.00,OLB,4,0,0,0,0,0,0,0,0,1,0,0,0,2.5,10.1
2016,165,18268,Romeo Okwara,NYG,465000.00,OLB,1,0,0,0,0,0,0,0,0,1,0,0,0,6.5,6.5
2017,210,13476,Ron Parker,KC,4584375.00,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2016,200,13476,Ron Parker,KC,2600000.00,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5
2015,155,13476,Ron Parker,KC,6000000.00,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2021,603,16811,Ronald Darby,DEN,10000000.00,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,5,54.5
2020,249,16811,Ronald Darby,WAS,2812500.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5
2017,33,16811,Ronald Darby,PHI,800426.00,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,8,24
2021,596,22626,Rondale Moore,ARI,3055812.00,WR,14,0,0,0,76,0,54,435,1,0,0,0,0,3.9,55.1
2015,185,14046,Ronnie Hillman,DEN,770000.00,RB,3,0,0,0,54,0,1,7,0,0,0,0,0,2,6.1
2014,338,14046,Ronnie Hillman,DEN,635000.00,RB,1,0,0,0,8,0,0,0,0,0,0,0,0,0.8,0.8
2017,357,16534,Roosevelt Nix,PIT,615000.00,FB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,342,16534,Roosevelt Nix,PIT,525000.00,FB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,64,19827,Roquan Smith,CHI,3169613.00,ILB,17,0,0,0,0,0,0,0,0,3,1,0,0,9.7,165.5
2021,812,22054,Ross Blacklock,HOU,4061589.00,DL,14,0,0,0,0,0,0,0,0,2,0,1,0,2.6,36.1
2020,342,15988,Ross Cockrell,TB,642352.00,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2
2016,60,15988,Ross Cockrell,PIT,681720.00,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,5.7,17
2015,169,15988,Ross Cockrell,PIT,656706.00,CB,2,0,0,0,0,0,0,0,0,0,0,0,2,3.5,7
2021,1230,20361,Ross Dwelley,SF,1588235.00,TE,17,0,0,0,0,0,4,51,1,0,0,0,0,0.7,11.1
2019,371,20361,Ross Dwelley,SF,570000.00,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1702,17750,Ross Travis,DET,33529.00,TE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,356,13700,Ross Ventrone,PIT,62733.00,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,360,13700,Ross Ventrone,PIT,349411.00,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,621,18292,Roy Robertson-Harris,JAX,8729406.00,DE,14,0,0,0,0,0,0,0,0,3,0,0,0,3.7,52.3
2018,366,18292,Roy Robertson-Harris,CHI,555000.00,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,280,20006,Russell Gage,ATL,2183000.00,WR,14,0,0,0,0,0,66,770,4,0,0,0,0,6.9,97
2017,357,14850,Russell Shepard,CAR,3725000.00,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,20,14536,Russell Wilson,SEA,19000000.00,QB,14,3113,25,6,183,2,0,0,0,0,0,0,0,17.3,242.82
2020,68,14536,Russell Wilson,SEA,53000000.00,QB,1,174,2,1,50,0,0,0,0,0,0,0,0,18,17.96
2019,7,14536,Russell Wilson,SEA,35000000.00,QB,2,602,2,0,109,0,0,0,0,0,0,0,0,21.5,42.98
2018,34,14536,Russell Wilson,SEA,15500000.00,QB,1,233,1,0,14,1,0,0,0,0,0,0,0,20.7,20.72
2016,18,14536,Russell Wilson,SEA,12342000.00,QB,2,449,4,2,46,0,0,0,0,0,0,0,0,17.3,34.56
2015,13,14536,Russell Wilson,SEA,31722469.00,QB,2,508,4,3,53,0,0,0,0,0,0,0,0,17.8,35.62
2014,2,14536,Russell Wilson,SEA,662434.00,QB,3,724,6,5,86,1,0,0,0,0,0,0,0,19.9,59.56
2017,278,14729,Ryan Davis,BUF,975000.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2015,340,17054,Ryan Delaire,CAR,358235.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
2021,1662,8283,Ryan Fitzpatrick,WAS,10537000.00,QB,1,13,0,0,2,0,0,0,0,0,0,0,0,0.7,0.72
2015,356,16411,Ryan Grant,WAS,638611.00,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,793,14985,Ryan Griffin,NYJ,2940000.00,TE,14,0,0,0,0,0,27,261,2,0,0,0,0,2.7,38.1
2018,348,14985,Ryan Griffin,HOU,1393750.00,TE,1,0,0,0,0,0,1,6,0,0,0,0,0,0.6,0.6
2016,250,14985,Ryan Griffin,HOU,600000.00,TE,2,0,0,0,0,0,3,29,0,0,0,0,0,1.4,2.9
2015,264,14985,Ryan Griffin,HOU,443354.00,TE,1,0,0,0,0,0,3,29,0,0,0,0,0,2.9,2.9
2018,366,16111,Ryan Hewitt,IND,940000.00,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,244,16111,Ryan Hewitt,CIN,678938.00,TE,1,0,0,0,0,0,3,37,0,0,0,0,0,3.7,3.7
2021,1702,20069,Ryan Izzo,TEN,######,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1373,13166,Ryan Kerrigan,PHI,2500000.00,DE,16,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6
2020,434,13166,Ryan Kerrigan,WAS,11687500.00,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,268,13166,Ryan Kerrigan,WAS,19057176.00,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5
2014,258,14482,Ryan Lindley,ARI,234706.00,QB,1,82,1,2,0,0,0,0,0,0,0,0,0,3.3,3.28
2021,1658,20106,Ryan Nall,CHI,######,FB,9,0,0,0,4,0,1,4,0,0,0,0,0,0.1,0.8
2020,434,20106,Ryan Nall,CHI,877821.00,FB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,625,20538,Ryan Neal,SEA,######,SS,16,0,0,0,0,0,0,0,0,1,0,0,0,3.2,51.6
2020,434,20538,Ryan Neal,SEA,555882.00,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,371,20538,Ryan Neal,SEA,100588.00,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,30,16157,Ryan Shazier,PIT,1284292.00,ILB,3,0,0,0,0,0,0,0,0,0,2,0,0,9,27
2015,15,16157,Ryan Shazier,PIT,905187.00,ILB,2,0,0,0,0,0,0,0,0,0,0,2,1,15.8,31.5
2014,263,16157,Ryan Shazier,PIT,5654336.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2021,1415,18332,Ryan Smith,LAC,1500000.00,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4.5
2020,378,18332,Ryan Smith,TB,1750000.00,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1
2021,131,8750,Ryan Succop,TB,5000000.00,K,17,0,0,0,0,0,0,0,0,0,0,0,0,7.7,131
2020,10,8750,Ryan Succop,TB,1050000.00,K,4,0,0,0,0,0,0,0,0,0,0,0,0,10.2,41
2017,194,8750,Ryan Succop,TEN,2400000.00,K,2,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2021,15,13799,Ryan Tannehill,TEN,24500000.00,QB,17,3734,21,14,270,7,0,0,0,0,0,0,0,15.8,268.36
2020,162,13799,Ryan Tannehill,TEN,37500000.00,QB,1,165,1,1,6,0,1,-10,0,0,0,0,0,8.2,8.2
2019,8,13799,Ryan Tannehill,TEN,5425000.00,QB,3,369,5,1,35,1,0,0,0,0,0,0,0,14.1,42.26
2014,121,13400,Sam Acho,ARI,1431000.00,OLB,1,0,0,0,0,0,0,0,0,1,0,1,0,9.5,9.5
2014,99,15132,Sam Barrington,GB,628010.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,5.5,11
2021,72,19812,Sam Darnold,CAR,4774685.00,QB,12,2527,9,13,222,5,0,0,0,0,0,0,0,13.1,157.28
2017,174,18735,Sam Ficken,LAR,54706.00,K,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7
2021,236,19871,Sam Hubbard,CIN,11191176.00,DE,16,0,0,0,0,0,0,0,0,7.5,0,1,2,6.7,106.7
2018,307,11402,Sam Shields,LAR,1004999.00,CB,3,0,0,0,0,0,1,12,0,0,0,0,0,0.4,1.2
2015,211,11402,Sam Shields,GB,5887511.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2014,141,11402,Sam Shields,GB,14960336.00,CB,2,0,0,0,0,0,0,0,0,0,1,0,0,4.2,8.5
2021,586,18993,Samaje Perine,CIN,1800000.00,RB,16,0,0,0,246,1,27,196,1,0,0,0,0,3.5,56.2
2016,232,16848,Sammie Coates,PIT,525000.00,WR,3,0,0,0,0,0,2,34,0,0,0,0,0,1.1,3.4
2015,185,16848,Sammie Coates,PIT,1081081.00,WR,1,0,0,0,0,0,2,61,0,0,0,0,0,6.1,6.1
2021,721,16003,Sammy Watkins,BAL,5000000.00,WR,13,0,0,0,0,0,27,394,1,0,0,0,0,3.3,43.4
2020,377,16003,Sammy Watkins,KC,8893617.00,WR,1,0,0,0,0,0,1,13,0,0,0,0,0,1.3,1.3
2019,12,16003,Sammy Watkins,KC,12200000.00,WR,3,0,0,0,14,0,14,288,1,0,0,0,0,12.1,36.2
2018,72,16003,Sammy Watkins,KC,21800000.00,WR,2,0,0,0,-2,0,10,176,0,0,0,0,0,7.7,15.4
2017,274,16003,Sammy Watkins,LAR,690000.00,WR,1,0,0,0,0,0,1,23,0,0,0,0,0,2.3,2.3
2021,529,19016,Samson Ebukam,SF,5500000.00,OLB,17,0,0,0,0,0,0,0,0,4.5,0,1,0,3.7,62.15
2020,249,19016,Samson Ebukam,LAR,2275919.00,OLB,2,0,0,0,0,0,0,0,0,0,0,1,0,2.2,4.5
2018,87,19016,Samson Ebukam,LAR,555000.00,DL,3,0,0,0,0,0,0,0,0,0,0,1,0,4.5,13.5
2017,312,19016,Samson Ebukam,LAR,1078082.00,DL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2021,227,19766,Saquon Barkley,NYG,4833829.00,RB,13,0,0,0,593,2,41,263,2,0,0,0,0,8.3,107.6
2015,356,12548,Scott Chandler,NE,3250000.00,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,356,16327,Scott Simonson,CAR,330000.00,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,94,21138,Scotty Miller,TB,675000.00,WR,4,0,0,0,5,0,4,80,1,0,0,0,0,3.6,14.5
2015,307,13451,Sealver Siliga,NE,660000.00,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1
2014,152,13451,Sealver Siliga,NE,570000.00,DT,3,0,0,0,0,0,0,0,0,0,0,0,0,2.7,8
2021,710,20173,Sean Chandler,CAR,######,SS,15,0,0,0,14,0,0,0,0,0,0,1,0,2.9,43.9
2018,366,19559,Sean Culkin,LAC,555000.00,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,434,17989,Sean Davis,PIT,910000.00,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,129,17989,Sean Davis,PIT,635771.00,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,10.5,10.5
2016,65,17989,Sean Davis,PIT,1622342.00,FS,3,0,0,0,0,0,0,0,0,1,0,0,0,5.5,16.5
2018,194,11276,Sean Lee,DAL,7000000.00,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,2.8,5.5
2016,133,11276,Sean Lee,DAL,5000000.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2014,343,14295,Sean Richardson,GB,679255.00,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5
2016,254,9667,Sean Smith,LV,11000000.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5
2015,84,9667,Sean Smith,KC,4750000.00,CB,2,0,0,0,0,0,0,0,0,0,1,0,0,7.2,14.5
2017,210,13932,Sean Spence,PIT,182352.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2015,356,13932,Sean Spence,PIT,781590.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,136,13932,Sean Spence,PIT,590000.00,ILB,1,0,0,0,0,0,0,0,0,1,0,1,0,8.8,8.8
2015,307,11443,Sean Weatherspoon,ARI,3859722.00,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1
2018,182,3253,Sebastian Janikowski,SEA,2015000.00,K,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2016,263,3253,Sebastian Janikowski,LV,3600000.00,K,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2019,371,16441,Senorise Perry,BUF,571028.00,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,319,10968,Sergio Brown,IND,1400000.00,FS,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1
2019,252,16326,Seth Roberts,BAL,2056236.00,WR,1,0,0,0,0,0,2,30,0,0,0,0,0,3,3
2016,339,16326,Seth Roberts,LV,525000.00,WR,1,0,0,0,0,0,1,1,0,0,0,0,0,0.1,0.1
2018,311,19112,Shalom Luani,SEA,522352.00,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2021,930,16515,Shamar Stephen,DEN,1555000.00,DT,17,0,0,0,0,0,0,0,0,0,0,0,0,1.6,28
2019,232,16515,Shamar Stephen,MIN,5000000.00,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.5
2018,277,16515,Shamar Stephen,SEA,2581250.00,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2017,357,16515,Shamar Stephen,MIN,1797000.00,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,296,14972,Shamarko Thomas,BUF,592647.00,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5
2015,356,14972,Shamarko Thomas,PIT,654267.00,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,294,14972,Shamarko Thomas,PIT,495000.00,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2015,187,16784,Shane Ray,DEN,5326923.00,OLB,3,0,0,0,0,0,0,0,0,0,0,1,0,2,6
2014,59,12780,Shane Vereen,NE,846975.00,RB,3,0,0,0,21,0,18,144,0,0,0,0,0,5.5,16.5
2021,768,17943,Shaq Lawson,NYJ,13538910.00,DE,14,0,0,0,0,0,0,0,0,1,1,0,1,2.8,39.7
2019,252,17943,Shaq Lawson,BUF,1891955.00,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2021,181,16786,Shaq Thompson,CAR,10891754.00,ILB,14,0,0,0,0,0,0,0,0,2,2,0,0,8.4,117.3
2017,174,16786,Shaq Thompson,CAR,1235793.00,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7
2015,119,16786,Shaq Thompson,CAR,5101344.00,ILB,3,0,0,0,0,0,0,0,0,0,0,0,0,3.3,10
2019,190,19923,Shaquem Griffin,SEA,570000.00,OLB,1,0,0,0,0,0,0,0,0,1,0,0,0,5.8,5.8
2018,349,19923,Shaquem Griffin,SEA,797619.00,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
2021,157,16271,Shaquil Barrett,TB,20000000.00,OLB,15,0,0,0,0,0,0,0,0,10,1,3,2,8.2,122.85
2020,21,16271,Shaquil Barrett,TB,15828000.00,OLB,4,0,0,0,0,0,0,0,0,4,0,0,0,7.5,29.9
2015,307,16271,Shaquil Barrett,DEN,704589.00,OLB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1
2021,603,18986,Shaquill Griffin,JAX,13911754.00,CB,14,0,0,0,0,0,0,0,0,0,0,1,0,3.9,54.5
2020,378,18986,Shaquill Griffin,SEA,2133000.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2019,154,18986,Shaquill Griffin,SEA,680000.00,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,3.8,7.5
2018,182,18986,Shaquill Griffin,SEA,588000.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2018,311,13104,Shareece Wright,HOU,861176.00,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2015,151,15146,Sharrif Floyd,MIN,1139200.00,NT,1,0,0,0,0,0,0,0,0,1,0,0,0,8.4,8.4
2017,357,18467,Sharrod Neasman,ATL,540000.00,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,342,18467,Sharrod Neasman,ATL,291170.00,FS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,294,725,Shaun Phillips,IND,441176.00,OLB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2
2014,130,12508,Shaun Suisham,PIT,3705000.00,K,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2021,1082,14925,Shawn Williams,ATL,4529569.00,SS,6,0,0,0,0,0,0,0,0,0,0,0,0,3,18
2015,155,14925,Shawn Williams,CIN,600000.00,SS,1,0,0,0,0,0,0,0,0,0,0,1,0,8,8
2014,360,14925,Shawn Williams,CIN,515000.00,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,238,14189,Shea McClellin,NE,3907624.00,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2021,420,16319,Shelby Harris,DEN,10000000.00,DE,16,0,0,0,0,0,0,0,0,6,0,1,0,4.7,75.9
2019,232,18026,Sheldon Day,SF,720000.00,DT,3,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.5
2021,658,17949,Sheldon Rankins,NYJ,5441168.00,DT,16,0,0,0,0,0,0,0,0,3,0,0,2,3.1,49
2020,151,17949,Sheldon Rankins,NO,7690000.00,DT,2,0,0,0,0,0,0,0,0,1,0,0,0,4.4,8.8
2018,366,17949,Sheldon Rankins,NO,1613786.00,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,87,17949,Sheldon Rankins,NO,1031893.00,DT,2,0,0,0,0,0,0,0,0,1,0,0,0,7.2,14.5
2021,493,14894,Sheldon Richardson,MIN,3564705.00,DT,17,0,0,0,0,0,0,0,0,2.5,0,1,1,3.9,66.95
2020,164,14894,Sheldon Richardson,CLE,12041833.00,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2020,196,20923,Sheldrick Redwine,CLE,918026.00,FS,2,0,0,0,0,0,0,0,0,0,1,0,0,3.2,6.5
2018,366,19060,Shelton Gibson,PHI,555000.00,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,357,19060,Shelton Gibson,PHI,722237.00,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,434,11107,Sherrick McManis,CHI,1301111.00,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
